Date,Open,High,Low,Close,Volume,Adj Close
2015-04-06,6.88,6.88,6.88,6.88,000,6.76699
2015-04-03,6.88,6.88,6.88,6.88,000,6.76699
2015-04-02,7.00,7.00,6.84,6.88,27268800,6.76699
2015-04-01,6.98,6.98,6.83,6.93,23603000,6.81617
2015-03-31,6.90,6.90,6.72,6.83,17696400,6.71781
2015-03-30,6.69,6.74,6.58,6.68,12096300,6.57028
2015-03-27,6.56,6.56,6.44,6.50,12002900,6.39323
2015-03-26,6.56,6.56,6.33,6.44,8561100,6.33422
2015-03-25,6.60,6.60,6.37,6.46,7289600,6.35389
2015-03-24,6.34,6.57,6.26,6.47,14140300,6.36373
2015-03-23,6.69,6.69,6.26,6.29,11857600,6.18668
2015-03-20,6.11,6.56,6.08,6.50,26713300,6.39323
2015-03-19,6.11,6.23,5.98,6.03,21649100,5.93095
2015-03-18,6.00,6.06,5.90,5.97,9987900,5.87194
2015-03-17,6.04,6.09,6.02,6.05,8809800,5.95062
2015-03-16,6.00,6.06,5.93,5.99,7914100,5.89161
2015-03-13,6.06,6.15,6.01,6.02,4775500,5.92112
2015-03-12,6.05,6.20,6.05,6.08,4092400,5.98013
2015-03-11,6.03,6.15,6.01,6.07,6671600,5.9703
2015-03-10,6.18,6.25,6.09,6.11,7001800,6.00964
2015-03-09,6.38,6.38,6.07,6.09,9241200,5.98997
2015-03-06,6.33,6.38,6.25,6.29,4407000,6.18668
2015-03-05,6.48,6.45,6.26,6.28,4717600,6.17685
2015-03-04,6.43,6.48,6.30,6.38,3785700,6.2752
2015-03-03,6.43,6.45,6.34,6.37,5093600,6.26537
2015-03-02,6.72,6.72,6.36,6.43,7941400,6.32438
2015-02-27,6.48,6.53,6.30,6.39,10733100,6.28504
2015-02-26,6.62,6.62,6.31,6.40,13253800,6.29488
2015-02-25,6.69,6.77,6.52,6.59,9475900,6.48175
2015-02-24,6.64,6.73,6.55,6.61,7452000,6.50143
2015-02-23,6.60,6.65,6.40,6.58,11963000,6.47192
2015-02-20,6.26,6.26,6.26,6.26,000,6.15718
2015-02-19,6.26,6.26,6.26,6.26,000,6.15718
2015-02-18,6.33,6.33,6.18,6.26,1208000,6.15718
2015-02-17,6.27,6.39,6.12,6.21,3979200,6.108
2015-02-16,6.30,6.38,6.20,6.32,4013100,6.21619
2015-02-13,6.19,6.35,6.19,6.30,4616000,6.19652
2015-02-12,6.19,6.29,6.15,6.18,7028000,6.07849
2015-02-11,6.50,6.50,6.20,6.24,4064800,6.1375
2015-02-10,6.21,6.49,6.19,6.38,4870000,6.2752
2015-02-09,6.20,6.25,6.13,6.20,1854100,6.09816
2015-02-06,6.09,6.25,6.08,6.20,2477600,6.09816
2015-02-05,6.09,6.17,6.04,6.11,12308000,6.00964
2015-02-04,6.02,6.27,5.94,6.17,7679600,6.06865
2015-02-03,6.10,6.13,5.99,6.02,8043500,5.92112
2015-02-02,6.09,6.09,5.66,6.06,6368100,5.96046
2015-01-30,6.13,6.19,6.07,6.09,4785000,5.98997
2015-01-29,6.19,6.19,6.04,6.12,8776000,6.01947
2015-01-28,6.23,6.28,6.16,6.21,4421200,6.108
2015-01-27,6.37,6.45,6.22,6.28,10963000,6.17685
2015-01-26,6.45,6.45,6.30,6.39,8294000,6.28504
2015-01-23,6.17,6.30,6.14,6.30,10068200,6.19652
2015-01-22,6.01,6.18,6.01,6.09,7486600,5.98997
2015-01-21,5.98,6.03,5.95,6.01,6038900,5.91128
2015-01-20,5.98,6.00,5.89,5.92,4763300,5.82276
2015-01-19,5.87,6.00,5.76,5.82,7346700,5.7244
2015-01-16,5.94,5.97,5.83,5.90,2579100,5.80309
2015-01-15,6.10,6.10,5.88,5.94,6083400,5.84243
2015-01-14,6.05,6.05,5.91,5.98,4300000,5.88177
2015-01-13,5.80,5.97,5.80,5.94,7801500,5.84243
2015-01-12,5.87,5.89,5.71,5.78,6828000,5.68506
2015-01-09,6.00,6.05,5.88,5.89,9844600,5.79325
2015-01-08,5.96,6.00,5.87,5.95,17010900,5.85227
2015-01-07,6.02,6.02,5.84,5.86,10469100,5.76375
2015-01-06,6.16,6.16,6.02,6.04,6676500,5.94079
2015-01-05,6.06,6.23,6.05,6.16,4246900,6.05882
2015-01-02,6.43,6.43,6.06,6.30,4440600,6.19652
2015-01-01,6.26,6.26,6.26,6.26,000,6.15718
2014-12-31,6.24,6.29,6.10,6.26,3504600,6.15718
2014-12-30,6.40,6.44,6.02,6.11,8734700,6.00964
2014-12-29,6.40,6.59,6.33,6.34,4002200,6.23586
