Date,Open,High,Low,Close,Volume,Adj Close
2015-04-24,10.82,10.82,10.10,10.66,78549200,10.555
2015-04-23,10.70,11.20,10.64,10.72,81498000,10.614
2015-04-22,10.12,10.90,9.91,10.60,120689800,10.495
2015-04-21,11.68,11.72,9.75,10.30,218849100,10.198
2015-04-20,11.90,12.30,11.20,11.50,151394700,11.386
2015-04-17,11.30,12.02,11.20,11.90,130054700,11.782
2015-04-16,11.30,11.70,10.90,11.32,90356600,11.208
2015-04-15,11.04,12.06,11.04,11.46,146249900,11.347
2015-04-14,10.80,11.80,10.60,11.22,173569600,11.109
2015-04-13,10.00,11.08,9.99,11.08,144353700,10.971
2015-04-10,10.00,10.20,9.50,10.00,102456900,9.901
2015-04-09,9.90,11.18,9.72,9.99,188408900,9.891
2015-04-08,8.90,9.70,8.89,9.66,162467200,9.565
2015-04-07,8.74,8.74,8.74,8.74,000,8.654
2015-04-06,8.74,8.74,8.74,8.74,000,8.654
2015-04-03,8.74,8.74,8.74,8.74,000,8.654
2015-04-02,8.64,8.81,8.41,8.74,94465800,8.654
2015-04-01,7.98,8.60,7.97,8.58,120732000,8.495
2015-03-31,8.35,8.83,7.90,7.94,206033800,7.862
2015-03-30,6.95,8.35,6.95,8.11,193765200,8.03
2015-03-27,6.70,6.96,6.69,6.78,37800100,6.713
2015-03-26,6.83,6.89,6.70,6.73,24539300,6.664
2015-03-25,6.93,7.03,6.79,6.89,51396800,6.822
2015-03-24,6.83,6.98,6.67,6.97,61046300,6.901
2015-03-23,6.59,6.94,6.51,6.83,76533600,6.763
2015-03-20,6.65,6.68,6.46,6.49,55319500,6.426
2015-03-19,6.40,6.65,6.32,6.62,96428100,6.555
2015-03-18,6.16,6.32,6.10,6.24,35065600,6.178
2015-03-17,6.34,6.42,6.18,6.24,61561300,6.178
2015-03-16,6.05,6.13,5.98,6.10,13426600,6.04
2015-03-13,5.90,6.11,5.90,6.03,23360000,5.97
2015-03-12,6.01,6.02,5.90,5.95,9920700,5.891
2015-03-11,5.91,6.02,5.86,5.88,21011200,5.822
2015-03-10,6.10,6.10,5.94,5.96,19637100,5.901
2015-03-09,6.10,6.15,6.00,6.10,13972800,6.04
2015-03-06,6.05,6.17,6.05,6.11,16280800,6.05
2015-03-05,6.05,6.14,6.00,6.06,30264400,6.00
2015-03-04,6.17,6.25,6.05,6.08,22859200,6.02
2015-03-03,6.24,6.29,6.12,6.16,22307300,6.099
2015-03-02,6.41,6.48,6.21,6.30,30691100,6.238
2015-02-27,6.30,6.36,6.26,6.30,23402700,6.238
2015-02-26,6.03,6.33,6.03,6.28,42759900,6.218
2015-02-25,6.12,6.15,6.05,6.11,18104400,6.05
2015-02-24,5.97,6.12,5.97,6.06,19254800,6.00
2015-02-23,6.09,6.09,5.92,6.02,11445500,5.961
2015-02-20,6.05,6.05,6.05,6.05,000,5.99
2015-02-19,6.05,6.05,6.05,6.05,000,5.99
2015-02-18,6.01,6.07,6.01,6.05,4817000,5.99
2015-02-17,5.91,6.12,5.91,6.03,18490600,5.97
2015-02-16,5.93,5.97,5.86,5.91,10815600,5.852
2015-02-13,5.94,5.97,5.90,5.93,17975600,5.871
2015-02-12,5.52,5.91,5.52,5.86,59227500,5.802
2015-02-11,5.53,5.61,5.50,5.58,61581000,5.525
2015-02-10,5.69,5.69,5.69,5.69,000,5.634
2015-02-09,5.69,5.69,5.69,5.69,000,5.634
2015-02-06,5.69,5.69,5.69,5.69,000,5.634
2015-02-05,5.69,5.69,5.69,5.69,000,5.634
2015-02-04,5.69,5.69,5.69,5.69,000,5.634
2015-02-03,5.69,5.69,5.69,5.69,000,5.634
2015-02-02,5.69,5.69,5.69,5.69,000,5.634
2015-01-30,5.84,5.87,5.64,5.69,33834000,5.634
2015-01-29,5.85,5.95,5.76,5.78,31697000,5.723
2015-01-28,6.01,6.10,5.90,5.93,24067300,5.871
2015-01-27,6.02,6.07,5.92,6.06,29030600,6.00
2015-01-26,6.00,6.03,5.92,6.00,18092700,5.941
2015-01-23,6.10,6.13,5.94,5.97,34511200,5.911
2015-01-22,6.09,6.10,5.98,5.99,21901300,5.931
2015-01-21,5.98,6.06,5.93,6.05,28565000,5.99
2015-01-20,5.72,5.97,5.72,5.93,49257900,5.871
2015-01-19,6.11,6.12,5.55,5.69,71592700,5.634
2015-01-16,6.30,6.31,6.17,6.19,29093500,6.129
2015-01-15,6.20,6.34,6.11,6.31,24322200,6.248
2015-01-14,6.28,6.32,6.14,6.16,22486500,6.099
2015-01-13,6.11,6.26,6.10,6.21,26881800,6.149
2015-01-12,6.29,6.29,6.13,6.19,26916400,6.129
2015-01-09,6.23,6.37,6.16,6.21,36459000,6.149
2015-01-08,6.28,6.28,6.15,6.21,23312000,6.149
2015-01-07,6.22,6.34,6.15,6.17,43194400,6.109
2015-01-06,6.43,6.44,6.26,6.27,40441600,6.208
2015-01-05,6.58,6.65,6.36,6.47,49047800,6.406
2015-01-02,6.35,6.68,6.34,6.62,65727100,6.555
2015-01-01,6.38,6.38,6.38,6.38,000,6.317
2014-12-31,6.40,6.49,6.31,6.38,22499900,6.317
2014-12-30,6.45,6.52,6.22,6.50,41811700,6.436
2014-12-29,6.27,6.50,6.26,6.42,55228000,6.357
